dataset,model,balancing,feature_selection,dimred,tuning,max_mem,time
adult_data_set_sex,FairGeneralizedLinearModel,False,False,False,False,23306.609,32.048
adult_data_set_sex,GradualCompatibility,False,False,False,False,751.504,21.896
adult_data_set_sex,GetFair,False,False,False,False,872.941,284.198
adult_data_set_sex,RejectOptionClassification,False,False,False,False,1705.676,48.082
adult_data_set_sex,EqOddsPostprocessing,False,False,False,False,754.723,9.393
adult_data_set_sex,CalibratedEqOddsPostprocessing,False,False,False,False,766.562,9.288
adult_data_set_sex,JiangNachum,False,False,False,False,883.836,22.04
adult_data_set_sex,FairBayesDPP,False,False,False,False,2419.73,843.856
adult_data_set_sex,FaX,False,False,False,False,737.477,9.282
adult_data_set_sex,LevEqOpp,False,False,False,False,726.352,15.451
adult_data_set_sex,fairret,False,False,False,False,789.43,45.028
adult_data_set_sex,PFR,False,False,False,False,19292.035,104.85
adult_data_set_sex,FairRR,False,False,False,False,932.418,11.923
adult_data_set_sex,GroupDebias,False,False,False,False,781.004,9.887
adult_data_set_sex,FS,False,False,False,False,770.742,12.865
adult_data_set_sex,iFlipper,False,False,False,False,9848.832,162.801
acs2017_census,Reweighing,False,False,False,False,823.301,10.751
acs2017_census,LFR,False,False,False,False,1045.625,148.847
acs2017_census,DisparateImpactRemover,False,False,False,False,979.488,17.914
acs2017_census,Fair-SMOTE,False,False,False,False,955.688,30.143
acs2017_census,FairSSL-xT,False,False,False,False,1083.965,102.112
acs2017_census,FairSSL-Lx,False,False,False,False,1857.938,154.735
acs2017_census,LTDD,False,False,False,False,860.383,11.924
acs2017_census,PrejudiceRemover,False,False,False,False,1045.336,88.705
acs2017_census,SquaredDifferenceFairLogistic,False,False,False,False,20713.523,78.69
acs2017_census,FairnessConstraintModel,False,False,False,False,1490.355,35.196
acs2017_census,DisparateMistreatmentModel,False,False,False,False,2383.059,784.116
acs2017_census,HSICLinearRegression,False,False,False,False,831.066,20.283
acs2017_census,GerryFairClassifier,False,False,False,False,870.129,21.995
acs2017_census,AdversarialDebiasing,False,False,False,False,836.754,58.4
acs2017_census,ExponentiatedGradientReduction,False,False,False,False,829.582,23.319
acs2017_census,GridSearchReduction,False,False,False,False,840.648,26.117
acs2017_census,MetaFairClassifier,False,False,False,False,881.816,13.466
acs2017_census,AdaFair,False,False,False,False,849.062,81.336
acs2017_census,FAGTB,False,False,False,False,893.758,190.337
acs2017_census,HGR,False,False,False,False,941.562,127.528
acs2017_census,FairDummies,False,False,False,False,873.602,187.755
acs2017_census,GeneralFairERM,False,False,False,False,1243.203,22.029
acs2017_census,MultiAdversarialDebiasing,False,False,False,False,823.906,11.546
acs2017_census,GradualCompatibility,False,False,False,False,818.934,19.193
acs2017_census,GetFair,False,False,False,False,924.008,495.732
acs2017_census,RejectOptionClassification,False,False,False,False,2272.586,85.392
acs2017_census,EqOddsPostprocessing,False,False,False,False,838.125,11.694
acs2017_census,CalibratedEqOddsPostprocessing,False,False,False,False,868.941,11.674
acs2017_census,JiangNachum,False,False,False,False,959.996,40.723
acs2017_census,FairBayesDPP,False,False,False,False,4590.512,2322.066
acs2017_census,FaX,False,False,False,False,833.191,11.768
acs2017_census,LevEqOpp,False,False,False,False,817.656,24.203
acs2017_census,fairret,False,False,False,False,851.051,71.082
acs2017_census,FairRR,False,False,False,False,1002.09,19.948
acs2017_census,GroupDebias,False,False,False,False,869.641,13.239
acs2017_census,FS,False,False,False,False,985.789,31.01
acs2017_census,iFlipper,False,False,False,False,22392.035,6024.456
