,metric,binary,ignore,dataset,model,error_rate,global
123,equalized_odds,True,False,adult_data_set,GridSearchReduction,23.557518279881265,4.523607928863475
124,equalized_odds,True,False,adult_data_set,JiangNachum,23.41272714109897,1.0994323874255485
125,equalized_odds,True,False,adult_data_set,DPAbstention,24.686889162383267,0.0903908758213876
126,equalized_odds,False,True,adult_data_set,Fair-SMOTE,28.408021429088535,4.872099805487958
127,equalized_odds,False,True,adult_data_set,FairSSL-CT,28.132918265402154,6.316133477419153
128,equalized_odds,False,True,adult_data_set,FairSSL-LP,30.674002751031637,4.697735649184636
129,equalized_odds,False,True,adult_data_set,FairSSL-LS,30.36270180264968,5.182471975988409
130,equalized_odds,False,True,adult_data_set,FairSSL-ST,29.37812205892999,5.533047795127073
131,equalized_odds,False,True,adult_data_set,ExponentiatedGradientReduction,22.297835372475205,1.7699304079597051
132,equalized_odds,False,True,adult_data_set,GridSearchReduction,23.24621733149931,3.3720643714755187
133,equalized_odds,False,True,adult_data_set,JiangNachum,22.60913632085716,2.0107863922338693
134,equalized_odds,False,False,adult_data_set,Fair-SMOTE,26.29407080286687,15.315975090377682
135,equalized_odds,False,False,adult_data_set,FairSSL-CT,26.076884094693412,16.780087294612127
136,equalized_odds,False,False,adult_data_set,FairSSL-LP,28.88583218707015,17.043193145896275
137,equalized_odds,False,False,adult_data_set,FairSSL-LS,28.71932237747049,17.065135372077165
138,equalized_odds,False,False,adult_data_set,FairSSL-ST,27.618909722724965,16.04063771992365
139,equalized_odds,False,False,adult_data_set,GerryFairClassifier,23.608195178455077,2.600843513342915
140,equalized_odds,False,False,adult_data_set,ExponentiatedGradientReduction,21.515963223050747,1.837229410323809
141,equalized_odds,False,False,adult_data_set,GridSearchReduction,19.648157532759,14.41566787037818
142,equalized_odds,False,False,adult_data_set,JiangNachum,21.494244552233397,1.9822533507505649
143,equalized_odds,False,False,adult_data_set,DPAbstention,24.70136827626149,0.1578087120579556
144,treatment_equality,True,True,compas,Fair-SMOTE,33.207343412526996,7.451039338759928
145,treatment_equality,True,True,compas,FairSSL-CT,33.639308855291574,7.8159044929847585
146,treatment_equality,True,True,compas,FairSSL-LP,33.74730021598273,7.9582242903176255
147,treatment_equality,True,True,compas,FairSSL-LS,33.639308855291574,8.01690202857665
148,treatment_equality,True,True,compas,FairSSL-ST,34.07127429805615,7.547228353112962
149,treatment_equality,True,True,compas,ExponentiatedGradientReduction,45.08639308855292,2.7471867036087
150,treatment_equality,True,True,compas,GridSearchReduction,36.44708423326134,3.876591976688689
151,treatment_equality,True,True,compas,JiangNachum,31.749460043196535,8.18058601739816
152,treatment_equality,True,False,compas,Fair-SMOTE,32.61339092872569,2.58739934168707
153,treatment_equality,True,False,compas,FairSSL-CT,34.881209503239745,1.7503463410040123
154,treatment_equality,True,False,compas,FairSSL-LP,32.39740820734342,1.5989799838114465
155,treatment_equality,True,False,compas,FairSSL-LS,33.04535637149027,2.9860561027689805
156,treatment_equality,True,False,compas,FairSSL-ST,34.71922246220302,2.815261178078263
157,treatment_equality,True,False,compas,GerryFairClassifier,53.40172786177105,0.0
158,treatment_equality,True,False,compas,ExponentiatedGradientReduction,32.34341252699784,1.871776366223718
159,treatment_equality,True,False,compas,GridSearchReduction,31.749460043196535,8.18058601739816
160,treatment_equality,True,False,compas,JiangNachum,31.749460043196535,8.18058601739816
161,treatment_equality,True,False,compas,DPAbstention,38.55291576673866,0.8402952527368182
162,treatment_equality,False,True,compas,Fair-SMOTE,33.36933045356372,7.4658476444660336
163,treatment_equality,False,True,compas,FairSSL-CT,32.66738660907127,8.204943186777438
164,treatment_equality,False,True,compas,FairSSL-LP,31.857451403887694,7.640025559529093
165,treatment_equality,False,True,compas,FairSSL-LS,32.991360691144706,8.125943438793382
166,treatment_equality,False,True,compas,FairSSL-ST,34.93520518358531,7.637522309606391
167,treatment_equality,False,True,compas,ExponentiatedGradientReduction,46.220302375809936,0.2687624086580043
168,treatment_equality,False,True,compas,GridSearchReduction,34.82721382289418,7.4408230013693215
169,treatment_equality,False,True,compas,JiangNachum,31.749460043196535,8.18058601739816
170,treatment_equality,False,False,compas,Fair-SMOTE,32.77537796976242,2.083545332019912
171,treatment_equality,False,False,compas,FairSSL-CT,33.36933045356372,3.021807321855868
172,treatment_equality,False,False,compas,FairSSL-LP,32.28941684665227,0.940068892834632
