,metric,ignore,dataset,model,error_rate,global
581,equalized_odds,False,implicit50,CalibratedEqOddsPostprocessing,23.576309794988617,69.49138317358292
582,equalized_odds,False,implicit50,JiangNachum,38.35990888382688,4.902101289462349
583,equalized_odds,True,social10,LFR,38.94761029411765,2.617687480514144
584,equalized_odds,True,social10,Reweighing,28.67647058823529,2.9543215932011284
585,equalized_odds,True,social10,Fair-SMOTE,28.83731617647058,2.871956835848355
586,equalized_odds,True,social10,FairSSL-LS,28.90625,3.0010965734965147
587,equalized_odds,True,social10,FairSSL-CT,28.791360294117652,2.1791451926137038
588,equalized_odds,True,social10,FairSSL-LP,29.641544117647058,2.561405696895441
589,equalized_odds,True,social10,FairSSL-ST,28.262867647058826,2.5772302820922355
590,equalized_odds,True,social10,GridSearchReduction,28.653492647058826,2.9299084277989635
591,equalized_odds,True,social10,ExponentiatedGradientReduction,35.17922794117648,1.9594989990042584
592,equalized_odds,True,social10,FAGTB,37.45404411764706,1.4571637447409858
593,equalized_odds,True,social10,RejectOptionClassification,28.033088235294116,3.0234028872105414
594,equalized_odds,True,social10,EqOddsPostprocessing,29.733455882352942,2.280540412055826
595,equalized_odds,True,social10,CalibratedEqOddsPostprocessing,28.44669117647058,2.181174217985188
596,equalized_odds,True,social10,JiangNachum,36.25919117647059,1.0914459090717257
597,equalized_odds,False,social10,LFR,53.83731617647059,0.7114836545005054
598,equalized_odds,False,social10,Reweighing,27.918198529411768,4.353731071209735
599,equalized_odds,False,social10,Fair-SMOTE,28.079044117647058,3.604935392383268
600,equalized_odds,False,social10,FairSSL-LS,28.998161764705884,1.130917674969187
601,equalized_odds,False,social10,FairSSL-CT,29.090073529411768,2.867155687258369
602,equalized_odds,False,social10,FairSSL-LP,29.52665441176471,0.0325709801106327
603,equalized_odds,False,social10,FairSSL-ST,28.05606617647058,2.816004542838446
604,equalized_odds,False,social10,GridSearchReduction,28.216911764705884,12.825996882409132
605,equalized_odds,False,social10,ExponentiatedGradientReduction,27.941176470588232,2.822791038551034
606,equalized_odds,False,social10,FAGTB,37.13235294117647,2.2611634820020434
607,equalized_odds,False,social10,RejectOptionClassification,27.941176470588232,5.425070085547004
608,equalized_odds,False,social10,EqOddsPostprocessing,29.75643382352942,2.690476064132472
609,equalized_odds,False,social10,CalibratedEqOddsPostprocessing,28.079044117647058,12.687391503430344
610,equalized_odds,False,social10,JiangNachum,28.561580882352942,1.155375108521406
611,equalized_odds,True,social20,LFR,49.61659900766801,0.0
612,equalized_odds,True,social20,Reweighing,30.626973387460538,6.2370611468280295
613,equalized_odds,True,social20,Fair-SMOTE,30.581867388362653,5.806433394213584
614,equalized_odds,True,social20,FairSSL-LS,30.649526387009473,5.681864554049917
615,equalized_odds,True,social20,FairSSL-CT,30.266125394677488,5.683257372802451
616,equalized_odds,True,social20,FairSSL-LP,32.02525935949481,8.017375031865928
617,equalized_odds,True,social20,FairSSL-ST,30.153360396932797,5.964007126815163
618,equalized_odds,True,social20,GridSearchReduction,30.378890392422193,4.903021593104061
619,equalized_odds,True,social20,ExponentiatedGradientReduction,41.4298601714028,3.779449321608669
620,equalized_odds,True,social20,FAGTB,37.4830852503383,4.167487854523672
621,equalized_odds,True,social20,RejectOptionClassification,34.4384303112314,5.081459573708674
622,equalized_odds,True,social20,EqOddsPostprocessing,31.100586377988265,2.8739751234119315
623,equalized_odds,True,social20,CalibratedEqOddsPostprocessing,30.649526387009473,5.235654432247339
624,equalized_odds,True,social20,JiangNachum,37.00947225981055,4.039528775034756
625,equalized_odds,False,social20,LFR,49.61659900766801,0.0
626,equalized_odds,False,social20,Reweighing,29.52187640956248,2.7088631084915717
627,equalized_odds,False,social20,Fair-SMOTE,29.52187640956248,2.7088631084915717
628,equalized_odds,False,social20,FairSSL-LS,30.559314388813704,5.049571824561649
629,equalized_odds,False,social20,FairSSL-CT,29.476770410464596,2.2078243398082344
630,equalized_odds,False,social20,FairSSL-LP,31.8448353631033,6.766315778139139
631,equalized_odds,False,social20,FairSSL-ST,29.115922417681546,5.936732610352205
632,equalized_odds,False,social20,GridSearchReduction,27.830401443391978,20.0634701965408
633,equalized_odds,False,social20,ExponentiatedGradientReduction,29.38655841226884,4.668318542055294
634,equalized_odds,False,social20,FAGTB,37.054578258908435,1.6379359048276698
635,equalized_odds,False,social20,RejectOptionClassification,29.16102841677943,6.472216293144017
636,equalized_odds,False,social20,EqOddsPostprocessing,32.8597203428056,2.376735053648513
637,equalized_odds,False,social20,CalibratedEqOddsPostprocessing,28.168696436626078,26.34536210395692
638,equalized_odds,False,social20,JiangNachum,29.950383400992337,2.1345684817589765
639,equalized_odds,True,social30,LFR,40.76273121717286,6.5343600016583085
640,equalized_odds,True,social30,Reweighing,30.554921214889248,9.950800188934576
641,equalized_odds,True,social30,Fair-SMOTE,30.646266270838098,10.002355151900607
